#DATE;HOUR;HOME-TEAM;SCORE;AWAY-TEAM
15/05/2022;01:00;Fluminense/RJ;2x1;Atlético/PR
21/05/2022;23:00;Juventude/RS;0x3;Palmeiras/SP
21/05/2022;22:30;Santos/SP;0x0;Ceará/CE
21/05/2022;20:30;Atlético/GO;2x0;Coritiba/PR
21/05/2022;20:30;Flamengo/RJ;1x0;Goiás/GO
22/05/2022;23:00;Atlético/PR;2x1;Avaí/SC
22/05/2022;20:00;Corinthians/SP;1x1;São Paulo/SP
22/05/2022;20:00;Fortaleza/CE;0x1;Fluminense/RJ
22/05/2022;01:00;América/MG;1x1;Botafogo/RJ
22/05/2022;01:00;Cuiabá/MT;1x1;Internacional/RS
28/05/2022;23:00;São Paulo/SP;2x2;Ceará/CE
28/05/2022;20:30;Goiás/GO;1x1;Bragantino/SP
29/05/2022;23:00;Atlético/MG;2x1;Avaí/SC
29/05/2022;22:00;Corinthians/SP;1x1;América/MG
29/05/2022;22:00;Cuiabá/MT;0x1;Atlético/PR
29/05/2022;22:00;Fluminense/RJ;1x2;Flamengo/RJ
29/05/2022;20:00;Coritiba/PR;1x0;Botafogo/RJ
29/05/2022;20:00;Santos/SP;0x1;Palmeiras/SP
29/05/2022;00:30;Fortaleza/CE;1x1;Juventude/RS
31/05/2022;00:00;Internacional/RS;1x1;Atlético/GO
02/06/2022;00:30;Fortaleza/CE;0x1;Ceará/CE
04/06/2022;23:00;Atlético/PR;2x2;Santos/SP
04/06/2022;23:00;Avaí/SC;1x1;São Paulo/SP
04/06/2022;23:00;Ceará/CE;1x1;Coritiba/PR
04/06/2022;20:30;América/MG;2x1;Cuiabá/MT
05/06/2022;23:00;Bragantino/SP;0x2;Internacional/RS
05/06/2022;20:00;Flamengo/RJ;1x2;Fortaleza/CE
05/06/2022;20:00;Palmeiras/SP;0x0;Atlético/MG
05/06/2022;15:00;Juventude/RS;1x0;Fluminense/RJ
05/06/2022;00:30;Atlético/GO;0x1;Corinthians/SP
07/06/2022;00:00;Botafogo/RJ;1x2;Goiás/GO
08/06/2022;23:00;América/MG;0x2;Ceará/CE
08/06/2022;23:00;Juventude/RS;1x3;Atlético/PR
08/06/2022;01:30;Cuiabá/MT;1x0;Corinthians/SP
09/06/2022;23:00;Palmeiras/SP;4x0;Botafogo/RJ
09/06/2022;01:30;Fluminense/RJ;5x3;Atlético/MG
09/06/2022;01:30;Santos/SP;1x1;Internacional/RS
09/06/2022;00:30;Atlético/GO;2x1;Avaí/SC
09/06/2022;00:30;Bragantino/SP;1x0;Flamengo/RJ
10/06/2022;00:00;Coritiba/PR;1x1;São Paulo/SP
10/06/2022;00:00;Fortaleza/CE;1x1;Goiás/GO
11/06/2022;23:00;Atlético/MG;1x1;Santos/SP
11/06/2022;23:00;Cuiabá/MT;1x1;Bragantino/SP
11/06/2022;23:00;Fluminense/RJ;0x2;Atlético/GO
11/06/2022;20:30;Corinthians/SP;2x0;Juventude/RS
12/06/2022;23:00;Fortaleza/CE;0x0;Atlético/PR
12/06/2022;22:00;Coritiba/PR;0x2;Palmeiras/SP
12/06/2022;20:00;Goiás/GO;1x1;Ceará/CE
12/06/2022;20:00;São Paulo/SP;1x0;América/MG
12/06/2022;01:00;Internacional/RS;3x1;Flamengo/RJ
13/06/2022;23:00;Botafogo/RJ;0x1;Avaí/SC
15/06/2022;23:00;Ceará/CE;0x0;Atlético/MG
15/06/2022;23:00;Bragantino/SP;4x2;Coritiba/PR
15/06/2022;01:30;Juventude/RS;1x2;Santos/SP
16/06/2022;23:00;Avaí/SC;3x2;Fortaleza/CE
16/06/2022;22:00;Palmeiras/SP;4x2;Atlético/GO
16/06/2022;20:00;Botafogo/RJ;1x0;São Paulo/SP
16/06/2022;01:30;América/MG;0x0;Fluminense/RJ
16/06/2022;01:30;Atlético/PR;1x1;Corinthians/SP
16/06/2022;00:30;Flamengo/RJ;2x0;Cuiabá/MT
16/06/2022;00:30;Goiás/GO;1x2;Internacional/RS
18/06/2022;23:00;Cuiabá/MT;0x0;Ceará/CE
19/06/2022;23:00;Fluminense/RJ;2x0;Avaí/SC
19/06/2022;22:00;Atlético/GO;3x1;Juventude/RS
19/06/2022;22:00;Fortaleza/CE;1x0;América/MG
19/06/2022;22:00;Internacional/RS;2x3;Botafogo/RJ
19/06/2022;20:00;Atlético/MG;2x0;Flamengo/RJ
19/06/2022;20:00;Corinthians/SP;1x0;Goiás/GO
19/06/2022;20:00;Coritiba/PR;0x1;Atlético/PR
19/06/2022;01:00;Santos/SP;2x2;Bragantino/SP
21/06/2022;00:00;São Paulo/SP;1x2;Palmeiras/SP
25/06/2022;23:00;Corinthians/SP;0x0;Santos/SP
25/06/2022;23:00;Flamengo/RJ;3x0;América/MG
25/06/2022;20:30;Atlético/PR;4x2;Bragantino/SP
25/06/2022;01:30;Internacional/RS;3x0;Coritiba/PR
26/06/2022;22:00;Ceará/CE;1x1;Atlético/GO
26/06/2022;22:00;Goiás/GO;1x0;Cuiabá/MT
26/06/2022;22:00;São Paulo/SP;0x0;Juventude/RS
26/06/2022;20:00;Avaí/SC;2x2;Palmeiras/SP
26/06/2022;20:00;Botafogo/RJ;0x1;Fluminense/RJ
26/06/2022;01:00;Atlético/MG;3x2;Fortaleza/CE
02/07/2022;23:00;Ceará/CE;1x1;Internacional/RS
02/07/2022;23:00;Santos/SP;1x2;Flamengo/RJ
02/07/2022;20:30;Fluminense/RJ;4x0;Corinthians/SP
02/07/2022;20:30;Juventude/RS;1x2;Atlético/MG
03/07/2022;22:00;América/MG;1x0;Goiás/GO
03/07/2022;22:00;Coritiba/PR;2x1;Fortaleza/CE
03/07/2022;20:00;Atlético/GO;1x2;São Paulo/SP
03/07/2022;15:00;Avaí/SC;1x2;Cuiabá/MT
03/07/2022;01:00;Palmeiras/SP;0x2;Atlético/PR
05/07/2022;00:00;Bragantino/SP;0x1;Botafogo/RJ
09/07/2022;23:00;Fluminense/RJ;2x1;Ceará/CE
09/07/2022;20:30;Bragantino/SP;4x0;Avaí/SC
10/07/2022;23:00;Cuiabá/MT;2x0;Botafogo/RJ
10/07/2022;22:00;Atlético/MG;0x0;São Paulo/SP
10/07/2022;22:00;Fortaleza/CE;0x0;Palmeiras/SP
10/07/2022;22:00;Santos/SP;1x0;Atlético/GO
10/07/2022;20:00;Corinthians/SP;1x0;Flamengo/RJ
10/07/2022;15:00;Coritiba/PR;2x2;Juventude/RS
10/07/2022;00:30;Goiás/GO;2x1;Atlético/PR
12/07/2022;00:00;Internacional/RS;1x0;América/MG
16/07/2022;23:00;Avaí/SC;1x0;Santos/SP
16/07/2022;23:00;Flamengo/RJ;2x0;Coritiba/PR
16/07/2022;20:30;Atlético/PR;0x0;Internacional/RS
17/07/2022;23:00;América/MG;0x3;Bragantino/SP
17/07/2022;22:00;Atlético/GO;0x1;Fortaleza/CE
17/07/2022;22:00;Botafogo/RJ;0x1;Atlético/MG
17/07/2022;20:00;São Paulo/SP;2x2;Fluminense/RJ
17/07/2022;15:00;Juventude/RS;0x0;Goiás/GO
17/07/2022;01:00;Ceará/CE;3x1;Corinthians/SP
19/07/2022;00:00;Palmeiras/SP;1x0;Cuiabá/MT
20/07/2022;23:30;Atlético/PR;4x1;Atlético/GO
20/07/2022;23:00;Goiás/GO;2x3;Fluminense/RJ
20/07/2022;23:00;Bragantino/SP;2x1;Fortaleza/CE
20/07/2022;01:30;Ceará/CE;1x0;Avaí/SC
21/07/2022;23:00;Cuiabá/MT;1x1;Atlético/MG
21/07/2022;01:30;Corinthians/SP;3x1;Coritiba/PR
21/07/2022;01:30;Santos/SP;2x0;Botafogo/RJ
21/07/2022;00:30;Flamengo/RJ;4x0;Juventude/RS
21/07/2022;00:30;Internacional/RS;3x3;São Paulo/SP
22/07/2022;00:00;América/MG;0x1;Palmeiras/SP
23/07/2022;23:00;São Paulo/SP;3x3;Goiás/GO
24/07/2022;23:00;Fortaleza/CE;0x0;Santos/SP
24/07/2022;22:00;Atlético/GO;0x1;América/MG
24/07/2022;22:00;Atlético/MG;1x2;Corinthians/SP
24/07/2022;20:00;Fluminense/RJ;2x1;Bragantino/SP
24/07/2022;20:00;Juventude/RS;1x0;Ceará/CE
24/07/2022;20:00;Palmeiras/SP;2x1;Internacional/RS
24/07/2022;15:00;Avaí/SC;1x2;Flamengo/RJ
24/07/2022;01:00;Botafogo/RJ;2x0;Atlético/PR
26/07/2022;00:00;Coritiba/PR;1x0;Cuiabá/MT
30/07/2022;23:00;Corinthians/SP;1x0;Botafogo/RJ
30/07/2022;20:30;Ceará/CE;1x2;Palmeiras/SP
30/07/2022;20:30;Goiás/GO;1x0;Coritiba/PR
31/07/2022;23:00;Bragantino/SP;1x0;Juventude/RS
31/07/2022;22:00;América/MG;3x1;Avaí/SC
31/07/2022;22:00;Cuiabá/MT;0x1;Fortaleza/CE
31/07/2022;20:00;Atlético/PR;1x0;São Paulo/SP
31/07/2022;20:00;Internacional/RS;3x0;Atlético/MG
31/07/2022;00:30;Flamengo/RJ;4x1;Atlético/GO
02/08/2022;00:00;Santos/SP;2x2;Fluminense/RJ
06/08/2022;23:00;Atlético/GO;2x1;Bragantino/SP
06/08/2022;23:00;Avaí/SC;1x1;Corinthians/SP
06/08/2022;20:30;Botafogo/RJ;1x1;Ceará/CE
06/08/2022;20:30;Juventude/RS;0x1;América/MG
07/08/2022;23:00;Atlético/MG;2x3;Atlético/PR
07/08/2022;22:00;Fortaleza/CE;3x0;Internacional/RS
07/08/2022;20:00;Fluminense/RJ;1x0;Cuiabá/MT
07/08/2022;20:00;Palmeiras/SP;3x0;Goiás/GO
07/08/2022;00:30;São Paulo/SP;0x2;Flamengo/RJ
09/08/2022;00:00;Coritiba/PR;1x2;Santos/SP
13/08/2022;23:00;Corinthians/SP;0x1;Palmeiras/SP
13/08/2022;20:30;Goiás/GO;1x1;Avaí/SC
14/08/2022;23:00;Internacional/RS;3x0;Fluminense/RJ
14/08/2022;22:00;América/MG;1x0;Santos/SP
14/08/2022;20:00;Ceará/CE;0x1;Fortaleza/CE
14/08/2022;20:00;Flamengo/RJ;5x0;Atlético/PR
14/08/2022;20:00;São Paulo/SP;3x0;Bragantino/SP
14/08/2022;15:00;Coritiba/PR;0x1;Atlético/MG
14/08/2022;01:00;Botafogo/RJ;0x0;Atlético/GO
14/08/2022;00:30;Cuiabá/MT;1x0;Juventude/RS
20/08/2022;23:00;Fluminense/RJ;5x2;Coritiba/PR
20/08/2022;20:30;Atlético/MG;0x1;Goiás/GO
21/08/2022;23:00;Santos/SP;1x0;São Paulo/SP
21/08/2022;22:00;Atlético/PR;1x1;América/MG
21/08/2022;22:00;Atlético/GO;1x1;Cuiabá/MT
21/08/2022;22:00;Fortaleza/CE;1x0;Corinthians/SP
21/08/2022;22:00;Bragantino/SP;1x1;Ceará/CE
21/08/2022;20:00;Palmeiras/SP;1x1;Flamengo/RJ
21/08/2022;15:00;Juventude/RS;2x2;Botafogo/RJ
23/08/2022;00:00;Avaí/SC;0x1;Internacional/RS
27/08/2022;23:00;Fluminense/RJ;1x1;Palmeiras/SP
27/08/2022;20:30;Coritiba/PR;1x0;Avaí/SC
27/08/2022;20:30;Goiás/GO;2x1;Atlético/GO
28/08/2022;22:00;Botafogo/RJ;0x1;Flamengo/RJ
28/08/2022;22:00;Cuiabá/MT;0x0;Santos/SP
28/08/2022;20:00;América/MG;1x1;Atlético/MG
28/08/2022;20:00;São Paulo/SP;0x1;Fortaleza/CE
28/08/2022;01:00;Ceará/CE;0x0;Atlético/PR
30/08/2022;01:30;Corinthians/SP;1x0;Bragantino/SP
30/08/2022;00:00;Internacional/RS;4x0;Juventude/RS
03/09/2022;23:00;Atlético/PR;1x0;Fluminense/RJ
03/09/2022;23:00;Bragantino/SP;2x2;Palmeiras/SP
03/09/2022;20:30;Juventude/RS;1x1;Avaí/SC
04/09/2022;23:00;Cuiabá/MT;1x1;São Paulo/SP
04/09/2022;22:00;Atlético/GO;0x2;Atlético/MG
04/09/2022;20:00;Corinthians/SP;2x2;Internacional/RS
04/09/2022;20:00;Fortaleza/CE;1x3;Botafogo/RJ
04/09/2022;15:00;Flamengo/RJ;1x1;Ceará/CE
04/09/2022;00:30;América/MG;2x0;Coritiba/PR
06/09/2022;00:00;Santos/SP;1x2;Goiás/GO
07/09/2022;21:00;Atlético/MG;1x1;Bragantino/SP
10/09/2022;23:00;Fluminense/RJ;2x1;Fortaleza/CE
10/09/2022;20:30;Ceará/CE;2x1;Santos/SP
10/09/2022;20:30;Internacional/RS;1x0;Cuiabá/MT
11/09/2022;23:00;Goiás/GO;1x1;Flamengo/RJ
11/09/2022;20:00;Coritiba/PR;2x0;Atlético/GO
11/09/2022;20:00;São Paulo/SP;1x1;Corinthians/SP
11/09/2022;15:00;Avaí/SC;1x1;Atlético/PR
11/09/2022;15:00;Botafogo/RJ;0x0;América/MG
11/09/2022;01:00;Palmeiras/SP;2x1;Juventude/RS
17/09/2022;23:00;Botafogo/RJ;2x0;Coritiba/PR
17/09/2022;20:30;Avaí/SC;1x0;Atlético/MG
18/09/2022;23:00;Atlético/PR;2x2;Cuiabá/MT
18/09/2022;22:30;Palmeiras/SP;1x0;Santos/SP
18/09/2022;22:00;América/MG;1x0;Corinthians/SP
18/09/2022;22:00;Juventude/RS;1x1;Fortaleza/CE
18/09/2022;20:00;Ceará/CE;0x2;São Paulo/SP
18/09/2022;20:00;Flamengo/RJ;1x2;Fluminense/RJ
18/09/2022;15:00;Bragantino/SP;1x1;Goiás/GO
20/09/2022;00:00;Atlético/GO;1x2;Internacional/RS
26/09/2022;00:00;São Paulo/SP;4x0;Avaí/SC
28/09/2022;23:00;Corinthians/SP;2x1;Atlético/GO
28/09/2022;23:00;Coritiba/PR;1x0;Ceará/CE
28/09/2022;23:00;Fluminense/RJ;4x0;Juventude/RS
28/09/2022;23:00;Fortaleza/CE;3x2;Flamengo/RJ
28/09/2022;01:00;Santos/SP;2x0;Atlético/PR
29/09/2022;01:45;Atlético/MG;0x1;Palmeiras/SP
29/09/2022;01:45;Goiás/GO;0x1;Botafogo/RJ
29/09/2022;01:45;Internacional/RS;0x0;Bragantino/SP
29/09/2022;01:00;Cuiabá/MT;2x1;América/MG
01/10/2022;23:00;Atlético/PR;2x0;Juventude/RS
01/10/2022;23:00;Avaí/SC;1x2;Atlético/GO
01/10/2022;23:00;Flamengo/RJ;4x1;Bragantino/SP
01/10/2022;23:00;Goiás/GO;0x1;Fortaleza/CE
01/10/2022;19:00;Atlético/MG;2x0;Fluminense/RJ
01/10/2022;19:00;Ceará/CE;1x2;América/MG
01/10/2022;19:00;Internacional/RS;1x0;Santos/SP
02/10/2022;01:00;Corinthians/SP;2x0;Cuiabá/MT
04/10/2022;00:00;Botafogo/RJ;1x3;Palmeiras/SP
05/10/2022;23:30;Atlético/PR;1x1;Fortaleza/CE
05/10/2022;23:00;Atlético/GO;3x2;Fluminense/RJ
05/10/2022;23:00;Ceará/CE;1x1;Goiás/GO
05/10/2022;23:00;Bragantino/SP;2x1;Cuiabá/MT
05/10/2022;01:30;Juventude/RS;2x2;Corinthians/SP
06/10/2022;23:00;Palmeiras/SP;4x0;Coritiba/PR
06/10/2022;01:30;Flamengo/RJ;0x0;Internacional/RS
06/10/2022;01:30;Santos/SP;1x2;Atlético/MG
07/10/2022;00:00;América/MG;1x2;São Paulo/SP
07/10/2022;00:00;Avaí/SC;1x2;Botafogo/RJ
08/10/2022;23:00;Cuiabá/MT;1x2;Flamengo/RJ
09/10/2022;22:00;Atlético/MG;0x0;Ceará/CE
09/10/2022;22:00;Coritiba/PR;2x1;Bragantino/SP
09/10/2022;22:00;Fluminense/RJ;0x2;América/MG
09/10/2022;20:00;Fortaleza/CE;2x0;Avaí/SC
09/10/2022;20:00;São Paulo/SP;0x1;Botafogo/RJ
09/10/2022;15:00;Internacional/RS;4x2;Goiás/GO
09/10/2022;01:00;Corinthians/SP;2x1;Atlético/PR
10/10/2022;22:30;Atlético/GO;1x1;Palmeiras/SP
11/10/2022;00:00;Santos/SP;4x1;Juventude/RS
16/10/2022;23:00;Atlético/PR;1x0;Coritiba/PR
16/10/2022;23:00;Avaí/SC;0x3;Fluminense/RJ
16/10/2022;22:00;Botafogo/RJ;0x1;Internacional/RS
16/10/2022;22:00;Juventude/RS;1x1;Atlético/GO
16/10/2022;20:00;Ceará/CE;1x1;Cuiabá/MT
16/10/2022;20:00;Palmeiras/SP;0x0;São Paulo/SP
16/10/2022;00:30;América/MG;1x2;Fortaleza/CE
16/10/2022;00:30;Flamengo/RJ;1x0;Atlético/MG
18/10/2022;00:00;Bragantino/SP;0x2;Santos/SP
21/10/2022;00:00;São Paulo/SP;3x1;Coritiba/PR
22/10/2022;23:00;América/MG;1x2;Flamengo/RJ
22/10/2022;23:00;Santos/SP;0x1;Corinthians/SP
22/10/2022;20:30;Bragantino/SP;4x2;Atlético/PR
23/10/2022;22:00;Atlético/GO;1x0;Ceará/CE
23/10/2022;22:00;Coritiba/PR;1x1;Internacional/RS
23/10/2022;22:00;Cuiabá/MT;1x2;Goiás/GO
23/10/2022;20:00;Fluminense/RJ;2x2;Botafogo/RJ
23/10/2022;20:00;Juventude/RS;1x2;São Paulo/SP
23/10/2022;01:00;Palmeiras/SP;3x0;Avaí/SC
25/10/2022;00:00;Fortaleza/CE;0x0;Atlético/MG
26/10/2022;23:30;Botafogo/RJ;2x1;Bragantino/SP
26/10/2022;01:45;Atlético/PR;1x3;Palmeiras/SP
26/10/2022;01:45;Flamengo/RJ;3x2;Santos/SP
27/10/2022;23:30;Atlético/MG;1x0;Juventude/RS
27/10/2022;23:00;Fortaleza/CE;3x1;Coritiba/PR
27/10/2022;23:00;São Paulo/SP;2x1;Atlético/GO
27/10/2022;01:45;Corinthians/SP;0x2;Fluminense/RJ
27/10/2022;01:45;Goiás/GO;2x2;América/MG
27/10/2022;01:45;Internacional/RS;2x1;Ceará/CE
28/10/2022;00:00;Cuiabá/MT;1x0;Avaí/SC
29/10/2022;23:30;Goiás/GO;0x0;Corinthians/SP
31/10/2022;23:00;Ceará/CE;0x1;Fluminense/RJ
01/11/2022;22:00;Botafogo/RJ;0x2;Cuiabá/MT
02/11/2022;22:00;Atlético/GO;2x3;Santos/SP
02/11/2022;22:00;Avaí/SC;1x2;Bragantino/SP
02/11/2022;22:00;Juventude/RS;0x1;Coritiba/PR
02/11/2022;19:00;América/MG;1x0;Internacional/RS
02/11/2022;19:00;Atlético/PR;3x2;Goiás/GO
02/11/2022;00:30;São Paulo/SP;2x2;Atlético/MG
03/11/2022;00:30;Flamengo/RJ;1x2;Corinthians/SP
03/11/2022;00:30;Palmeiras/SP;4x0;Fortaleza/CE
05/11/2022;23:30;Corinthians/SP;1x0;Ceará/CE
05/11/2022;22:00;Goiás/GO;1x0;Juventude/RS
05/11/2022;22:00;Bragantino/SP;1x4;América/MG
05/11/2022;19:30;Fluminense/RJ;3x1;São Paulo/SP
05/11/2022;19:30;Santos/SP;1x1;Avaí/SC
06/11/2022;21:30;Cuiabá/MT;1x1;Palmeiras/SP
06/11/2022;19:00;Coritiba/PR;1x0;Flamengo/RJ
06/11/2022;19:00;Fortaleza/CE;1x1;Atlético/GO
06/11/2022;00:00;Internacional/RS;2x0;Atlético/PR
07/11/2022;23:00;Atlético/MG;0x2;Botafogo/RJ
09/11/2022;23:30;Fortaleza/CE;6x0;Bragantino/SP
09/11/2022;22:00;Avaí/SC;2x0;Ceará/CE
09/11/2022;22:00;Coritiba/PR;2x2;Corinthians/SP
09/11/2022;22:00;Fluminense/RJ;3x0;Goiás/GO
09/11/2022;00:30;São Paulo/SP;0x1;Internacional/RS
10/11/2022;23:00;Atlético/MG;3x0;Cuiabá/MT
10/11/2022;23:00;Botafogo/RJ;3x0;Santos/SP
10/11/2022;00:30;Atlético/GO;1x1;Atlético/PR
10/11/2022;00:30;Juventude/RS;2x2;Flamengo/RJ
10/11/2022;00:30;Palmeiras/SP;2x1;América/MG
12/11/2022;19:00;Flamengo/RJ;1x2;Avaí/SC
13/11/2022;19:00;América/MG;1x1;Atlético/GO
13/11/2022;19:00;Atlético/PR;3x0;Botafogo/RJ
13/11/2022;19:00;Ceará/CE;4x1;Juventude/RS
13/11/2022;19:00;Corinthians/SP;0x1;Atlético/MG
13/11/2022;19:00;Cuiabá/MT;2x1;Coritiba/PR
13/11/2022;19:00;Goiás/GO;0x4;São Paulo/SP
13/11/2022;19:00;Internacional/RS;3x0;Palmeiras/SP
13/11/2022;19:00;Bragantino/SP;0x1;Fluminense/RJ
13/11/2022;19:00;Santos/SP;0x2;Fortaleza/CE
06/12/2023;21:30;Bahia/BA;4x1;Atlético/MG
06/12/2023;21:30;Coritiba/PR;0x2;Corinthians/SP
06/12/2023;21:30;Cruzeiro/MG;1x1;Palmeiras/SP
06/12/2023;21:30;Cuiabá/MT;3x0;Atlético/PR
06/12/2023;21:30;Fluminense/RJ;2x3;Grêmio/RS
06/12/2023;21:30;Internacional/RS;3x1;Botafogo/RJ
06/12/2023;21:30;Santos/SP;1x2;Fortaleza/CE
06/12/2023;21:30;São Paulo/SP;1x0;Flamengo/RJ
06/12/2023;21:30;Vasco/RJ;2x1;Bragantino/SP
06/12/2023;19:00;Goiás/GO;1x0;América/MG
03/12/2023;18:30;América/MG;3x2;Bahia/BA
03/12/2023;18:30;Atlético/PR;3x0;Santos/SP
03/12/2023;18:30;Botafogo/RJ;0x0;Cruzeiro/MG
03/12/2023;18:30;Fortaleza/CE;1x0;Goiás/GO
03/12/2023;18:30;Grêmio/RS;1x0;Vasco/RJ
03/12/2023;18:30;Bragantino/SP;1x0;Coritiba/PR
03/12/2023;16:00;Flamengo/RJ;2x1;Cuiabá/MT
03/12/2023;16:00;Palmeiras/SP;1x0;Fluminense/RJ
02/12/2023;21:00;Atlético/MG;2x1;São Paulo/SP
02/12/2023;18:00;Corinthians/SP;1x2;Internacional/RS
30/11/2023;20:30;Bragantino/SP;1x2;Fortaleza/CE
30/11/2023;20:00;Cruzeiro/MG;1x1;Atlético/PR
30/11/2023;19:00;Grêmio/RS;2x1;Goiás/GO
29/11/2023;21:30;Coritiba/PR;1x1;Botafogo/RJ
29/11/2023;21:30;Palmeiras/SP;4x0;América/MG
29/11/2023;20:00;Bahia/BA;0x1;São Paulo/SP
29/11/2023;20:00;Cuiabá/MT;0x2;Internacional/RS
29/11/2023;19:30;Flamengo/RJ;0x3;Atlético/MG
29/11/2023;19:00;Santos/SP;0x3;Fluminense/RJ
28/11/2023;21:30;Vasco/RJ;2x4;Corinthians/SP
27/11/2023;21:00;Goiás/GO;0x1;Cruzeiro/MG
26/11/2023;18:30;América/MG;0x3;Flamengo/RJ
26/11/2023;18:30;Fortaleza/CE;2x2;Palmeiras/SP
26/11/2023;18:30;Internacional/RS;1x0;Bragantino/SP
26/11/2023;18:30;São Paulo/SP;0x0;Cuiabá/MT
26/11/2023;16:00;Atlético/MG;3x0;Grêmio/RS
26/11/2023;16:00;Botafogo/RJ;1x1;Santos/SP
25/11/2023;21:00;Fluminense/RJ;2x1;Coritiba/PR
25/11/2023;19:30;Atlético/PR;0x0;Vasco/RJ
24/11/2023;21:00;Corinthians/SP;1x5;Bahia/BA
23/11/2023;21:30;Flamengo/RJ;1x0;Bragantino/SP
23/11/2023;19:00;Fortaleza/CE;2x2;Botafogo/RJ
22/11/2023;21:30;Fluminense/RJ;1x0;São Paulo/SP
22/11/2023;19:00;Cruzeiro/MG;2x2;Vasco/RJ
18/11/2023;18:30;Fortaleza/CE;0x1;Cruzeiro/MG
12/11/2023;18:30;Atlético/MG;2x1;Goiás/GO
12/11/2023;18:30;Bahia/BA;1x1;Atlético/PR
12/11/2023;18:30;Cuiabá/MT;2x1;Fortaleza/CE
12/11/2023;18:30;Santos/SP;0x0;São Paulo/SP
12/11/2023;18:30;Vasco/RJ;2x1;América/MG
12/11/2023;16:00;Grêmio/RS;0x1;Corinthians/SP
12/11/2023;16:00;Bragantino/SP;2x2;Botafogo/RJ
11/11/2023;21:00;Palmeiras/SP;3x0;Internacional/RS
11/11/2023;18:30;Flamengo/RJ;1x1;Fluminense/RJ
11/11/2023;16:00;Coritiba/PR;1x0;Cruzeiro/MG
09/11/2023;20:00;Bahia/BA;0x3;Cuiabá/MT
09/11/2023;20:00;Botafogo/RJ;3x4;Grêmio/RS
09/11/2023;19:00;Corinthians/SP;1x1;Atlético/MG
09/11/2023;19:00;Goiás/GO;0x1;Santos/SP
08/11/2023;21:30;Flamengo/RJ;3x0;Palmeiras/SP
08/11/2023;20:00;Atlético/PR;1x1;Fortaleza/CE
08/11/2023;20:00;São Paulo/SP;1x0;Bragantino/SP
08/11/2023;19:00;América/MG;0x3;Coritiba/PR
08/11/2023;19:00;Internacional/RS;0x0;Fluminense/RJ
06/11/2023;21:00;Santos/SP;0x0;Cuiabá/MT
06/11/2023;19:00;Vasco/RJ;1x0;Botafogo/RJ
05/11/2023;18:30;Coritiba/PR;0x1;Goiás/GO
05/11/2023;16:00;Cruzeiro/MG;1x2;Internacional/RS
05/11/2023;16:00;Fortaleza/CE;0x2;Flamengo/RJ
05/11/2023;16:00;Bragantino/SP;1x0;Corinthians/SP
04/11/2023;21:30;Palmeiras/SP;1x0;Atlético/PR
04/11/2023;19:30;América/MG;1x1;Atlético/MG
04/11/2023;19:30;Grêmio/RS;1x0;Bahia/BA
02/11/2023;20:00;São Paulo/SP;1x0;Cruzeiro/MG
02/11/2023;18:00;Goiás/GO;0x2;Bragantino/SP
02/11/2023;17:00;Cuiabá/MT;0x2;Vasco/RJ
01/11/2023;21:30;Atlético/MG;3x1;Fortaleza/CE
01/11/2023;21:30;Botafogo/RJ;3x4;Palmeiras/SP
01/11/2023;20:00;Coritiba/PR;1x2;Grêmio/RS
01/11/2023;20:00;Flamengo/RJ;1x2;Santos/SP
01/11/2023;19:00;Corinthians/SP;1x0;Atlético/PR
01/11/2023;19:00;Internacional/RS;1x1;América/MG
31/10/2023;19:00;Bahia/BA;1x0;Fluminense/RJ
29/10/2023;20:00;Botafogo/RJ;0x1;Cuiabá/MT
29/10/2023;18:30;Corinthians/SP;1x1;Santos/SP
29/10/2023;18:30;Internacional/RS;3x4;Coritiba/PR
29/10/2023;16:00;Atlético/PR;1x1;São Paulo/SP
29/10/2023;16:00;Goiás/GO;1x1;Vasco/RJ
28/10/2023;23:00;Atlético/MG;2x0;Fluminense/RJ
28/10/2023;20:00;América/MG;3x4;Grêmio/RS
28/10/2023;20:00;Palmeiras/SP;1x0;Bahia/BA
26/10/2023;22:30;Santos/SP;2x1;Coritiba/PR
26/10/2023;20:00;Vasco/RJ;1x2;Internacional/RS
25/10/2023;22:30;Cuiabá/MT;0x1;Corinthians/SP
25/10/2023;22:30;Grêmio/RS;3x2;Flamengo/RJ
25/10/2023;21:00;Cruzeiro/MG;3x0;Bahia/BA
25/10/2023;21:00;Palmeiras/SP;5x0;São Paulo/SP
25/10/2023;20:00;Atlético/PR;3x2;América/MG
25/10/2023;20:00;Fluminense/RJ;5x3;Goiás/GO
25/10/2023;20:00;Bragantino/SP;1x2;Atlético/MG
22/10/2023;19:30;Corinthians/SP;1x1;América/MG
22/10/2023;19:30;Coritiba/PR;0x2;Palmeiras/SP
22/10/2023;19:30;Bragantino/SP;1x0;Fluminense/RJ
22/10/2023;17:00;Atlético/MG;0x1;Cruzeiro/MG
22/10/2023;17:00;Flamengo/RJ;1x0;Vasco/RJ
22/10/2023;17:00;Internacional/RS;7x1;Santos/SP
22/10/2023;16:00;Botafogo/RJ;1x1;Atlético/PR
21/10/2023;19:30;Bahia/BA;2x0;Fortaleza/CE
21/10/2023;19:30;Cuiabá/MT;1x1;Goiás/GO
21/10/2023;19:30;São Paulo/SP;3x0;Grêmio/RS
